datetime,y
2012-04-29,35527.0
2012-04-30,37857.0
2012-05-01,35892.0
2012-05-02,37109.0
2012-05-03,35369.0
2012-05-04,35730.0
2012-05-05,36012.0
2012-05-06,35098.0
2012-05-07,36832.0
2012-05-08,34106.0
2012-05-09,36546.0
2012-05-10,34594.0
2012-05-11,36775.0
2012-05-12,36278.0
2012-05-13,34845.0
2012-05-14,36443.0
2012-05-15,37543.0
2012-05-16,40255.0
2012-05-17,41796.0
2012-05-18,47185.0
2012-05-19,42085.0
2012-05-20,38982.0
2012-05-21,39841.0
2012-05-22,38977.0
2012-05-23,38671.0
2012-05-24,38699.0
2012-05-25,38898.0
2012-05-26,39987.0
2012-05-27,41920.0
2012-05-28,41278.0
2012-05-29,40092.0
2012-05-30,41664.0
2012-05-31,42037.0
2012-06-01,42342.0
2012-06-02,40024.0
2012-06-03,39036.0
2012-06-04,40592.0
2012-06-05,38456.0
2012-06-06,40633.0
2012-06-07,38473.0
2012-06-08,39929.0
2012-06-09,38662.0
2012-06-10,37961.0
2012-06-11,39482.0
2012-06-12,40011.0
2012-06-13,40945.0
2012-06-14,40274.0
2012-06-15,40857.0
2012-06-16,42647.0
2012-06-17,42585.0
2012-06-18,44680.0
2012-06-19,41933.0
2012-06-20,48313.0
2012-06-21,46310.0
2012-06-22,48785.0
2012-06-23,50382.0
2012-06-24,51060.0
2012-06-25,52561.0
2012-06-26,50719.0
2012-06-27,49197.0
2012-06-28,50363.0
2012-06-29,58195.0
2012-06-30,57282.0
2012-07-01,54040.0
2012-07-02,57149.0
2012-07-03,51054.0
2012-07-04,51622.0
2012-07-05,51977.0
2012-07-06,54748.0
2012-07-07,56438.0
2012-07-08,54748.0
2012-07-09,59110.0
2012-07-10,57148.0
2012-07-11,59843.0
2012-07-12,56744.0
2012-07-13,57489.0
2012-07-14,56036.0
2012-07-15,52341.0
2012-07-16,54342.0
2012-07-17,52191.0
2012-07-18,48583.0
2012-07-19,45358.0
2012-07-20,46277.0
2012-07-21,48919.0
2012-07-22,48980.0
2012-07-23,52064.0
2012-07-24,51018.0
2012-07-25,53372.0
2012-07-26,46254.0
2012-07-27,44074.0
2012-07-28,44456.0
2012-07-29,41886.0
2012-07-30,47436.0
2012-07-31,42085.0
2012-08-01,41547.0
2012-08-02,41311.0
2012-08-03,43061.0
2012-08-04,43819.0
2012-08-05,41489.0
2012-08-06,41205.0
2012-08-07,41054.0
2012-08-08,41592.0
2012-08-09,40871.0
2012-08-10,42540.0
2012-08-11,44594.0
2012-08-12,42279.0
2012-08-13,39956.0
2012-08-14,40440.0
2012-08-15,40439.0
2012-08-16,39731.0
2012-08-17,42443.0
2012-08-18,42214.0
2012-08-19,44595.0
2012-08-20,42156.0
2012-08-21,41807.0
2012-08-22,41864.0
2012-08-23,42565.0
2012-08-24,41719.0
2012-08-25,42178.0
2012-08-26,40375.0
2012-08-27,40208.0
2012-08-28,41681.0
2012-08-29,41833.0
2012-08-30,42018.0
2012-08-31,42204.0
2012-09-01,42413.0
2012-09-02,41796.0
2012-09-03,42527.0
2012-09-04,40833.0
2012-09-05,42202.0
2012-09-06,40271.0
2012-09-07,41870.0
2012-09-08,41831.0
2012-09-09,40527.0
2012-09-10,41058.0
2012-09-11,41852.0
2012-09-12,44477.0
2012-09-13,41533.0
2012-09-14,42940.0
2012-09-15,42077.0
2012-09-16,43698.0
2012-09-17,49074.0
2012-09-18,47960.0
2012-09-19,50323.0
2012-09-20,48537.0
2012-09-21,50097.0
2012-09-22,49746.0
2012-09-23,49979.0
2012-09-24,52214.0
2012-09-25,52858.0
2012-09-26,57625.0
2012-09-27,53987.0
2012-09-28,58099.0
2012-09-29,55791.0
2012-09-30,56869.0
