datetime,y
2017-01-02,455.257
2017-01-03,431.9685
2017-01-04,448.4485
2017-01-05,371.5465
2017-01-06,345.615
2017-01-07,364.296
2017-01-08,317.489
2017-01-09,336.606
2017-01-10,336.6045
2017-01-11,371.5425
2017-01-12,362.0945
2017-01-13,348.693
2017-01-14,333.97
2017-01-15,300.352
2017-01-16,307.3825
2017-01-17,291.121
2017-01-18,290.022
2017-01-19,317.0485
2017-01-20,270.4675
2017-01-21,230.4785
2017-01-22,256.4065
2017-01-23,280.3555
2017-01-24,293.098
2017-01-25,341.879
2017-01-26,362.314
2017-01-27,313.5345
2017-01-28,383.1905
2017-01-29,338.584
2017-01-30,249.155
2017-01-31,166.752
2017-02-01,235.3135
2017-02-02,239.044
2017-02-03,266.076
2017-02-04,324.9615
2017-02-05,363.851
2017-02-06,320.7865
2017-02-07,274.643
2017-02-08,197.517
2017-02-09,261.899
2017-02-10,279.917
2017-02-11,279.9165
2017-02-12,322.984
2017-02-13,412.632
2017-02-14,415.7075
2017-02-15,487.999
2017-02-16,533.9215
2017-02-17,413.511
2017-02-18,386.0465
2017-02-19,486.4585
2017-02-20,396.81
2017-02-21,268.71
2017-02-22,222.7895
2017-02-23,286.51
2017-02-24,351.108
2017-02-25,401.8655
2017-02-26,460.313
2017-02-27,450.6455
2017-02-28,510.6315
2017-03-01,468.2245
2017-03-02,394.394
2017-03-03,436.3625
2017-03-04,495.248
2017-03-05,486.239
2017-03-06,457.237
2017-03-07,444.2725
2017-03-08,459.2125
2017-03-09,480.7475
2017-03-10,543.809
2017-03-11,559.8485
2017-03-12,494.8115
2017-03-13,335.3705
2017-03-14,454.38
2017-03-15,450.2065
2017-03-16,476.132
2017-03-17,439.6595
2017-03-18,450.426
2017-03-19,405.381
2017-03-20,394.1745
2017-03-21,498.7655
2017-03-22,370.666
2017-03-23,399.008
2017-03-24,377.258
2017-03-25,454.382
2017-03-26,502.9385
2017-03-27,559.6275
2017-03-28,611.2645
2017-03-29,573.6925
2017-03-30,447.1295
2017-03-31,361.884
2017-04-01,534.58
2017-04-02,604.0145
2017-04-03,682.4555
2017-04-04,665.5375
2017-04-05,613.6805
2017-04-06,548.6445
2017-04-07,557.873
2017-04-08,649.495
2017-04-09,464.0485
2017-04-10,332.6775
2017-04-11,239.9985
2017-04-12,388.6065
2017-04-13,469.688
2017-04-14,710.9475
2017-04-15,794.443
2017-04-16,859.261
2017-04-17,828.501
2017-04-18,1009.1165
2017-04-19,966.928
2017-04-20,754.013
2017-04-21,706.5535
2017-04-22,679.746
2017-04-23,692.711
2017-04-24,774.007
2017-04-25,754.6725
2017-04-26,647.884
2017-04-27,684.7995
2017-04-28,687.216
2017-04-29,773.1285
2017-04-30,817.515
2017-05-01,745.443
2017-05-02,566.586
2017-05-03,647.0055
2017-05-04,618.8815
2017-05-05,733.3585
2017-05-06,726.7675
2017-05-07,771.372
2017-05-08,633.3825
2017-05-09,692.709
2017-05-10,809.3895
2017-05-11,846.2985
2017-05-12,704.5755
2017-05-13,831.577
2017-05-14,859.701
2017-05-15,744.982
2017-05-16,784.4075
2017-05-17,785.947
2017-05-18,868.563
2017-05-19,832.09
2017-05-20,877.791
2017-05-21,870.5405
2017-05-22,912.949
2017-05-23,736.946
2017-05-24,767.9285
2017-05-25,797.812
2017-05-26,736.9445
2017-05-27,797.8085
2017-05-28,956.894
2017-05-29,959.971
2017-05-30,905.2585
2017-05-31,880.428
2017-06-01,979.747
2017-06-02,941.5135
2017-06-03,947.8845
2017-06-04,879.3295
2017-06-05,644.4435
2017-06-06,674.1065
2017-06-07,810.5565
2017-06-08,883.5055
2017-06-09,916.025
2017-06-10,706.188
2017-06-11,840.878
2017-06-12,808.798
2017-06-13,753.4235
2017-06-14,771.665
2017-06-15,823.3
2017-06-16,855.38
2017-06-17,862.629
2017-06-18,853.6225
2017-06-19,810.118
2017-06-20,898.228
2017-06-21,884.384
2017-06-22,862.41
2017-06-23,828.5745
2017-06-24,910.314
2017-06-25,939.5335
2017-06-26,917.343
2017-06-27,925.4735
2017-06-28,913.606
2017-06-29,943.052
2017-06-30,834.286
2017-07-01,743.319
2017-07-02,713.658
2017-07-03,873.618
2017-07-04,974.692
2017-07-05,970.297
2017-07-06,1005.674
2017-07-07,995.126
2017-07-08,971.6155
2017-07-09,920.42
2017-07-10,833.1875
2017-07-11,982.1635
2017-07-12,1034.8985
2017-07-13,1049.619
2017-07-14,1043.6855
2017-07-15,1091.805
2017-07-16,1113.1195
2017-07-17,1131.138
2017-07-18,1103.0125
2017-07-19,1094.882
2017-07-20,1102.7915
2017-07-21,1123.0075
2017-07-22,1146.2995
2017-07-23,1152.8905
2017-07-24,1157.9455
2017-07-25,1164.976
2017-07-26,1166.9535
2017-07-27,1193.539
2017-07-28,1198.5955
2017-07-29,1137.511
2017-07-30,1013.584
2017-07-31,959.52
2017-08-01,954.2565
2017-08-02,856.6985
2017-08-03,962.826
2017-08-04,1064.124
2017-08-05,1093.344
2017-08-06,1115.317
2017-08-07,1119.932
2017-08-08,803.522
2017-08-09,852.7425
2017-08-10,987.6535
2017-08-11,1008.5295
2017-08-12,851.865
2017-08-13,867.245
2017-08-14,888.5595
2017-08-15,937.338
2017-08-16,855.8185
2017-08-17,943.7125
2017-08-18,1007.651
2017-08-19,997.765
2017-08-20,839.9995
2017-08-21,952.06
2017-08-22,1004.1345
2017-08-23,1033.3605
2017-08-24,1021.9335
2017-08-25,888.34
2017-08-26,844.616
2017-08-27,965.6855
2017-08-28,1063.903
2017-08-29,905.92
2017-08-30,803.5285
2017-08-31,764.412
2017-09-01,764.6325
2017-09-02,784.8495
2017-09-03,712.778
2017-09-04,784.188
2017-09-05,854.9395
2017-09-06,811.6535
2017-09-07,833.407
2017-09-08,867.904
2017-09-09,891.195
2017-09-10,875.375
2017-09-11,767.2685
2017-09-12,841.9765
2017-09-13,844.8325
2017-09-14,849.449
2017-09-15,824.6185
2017-09-16,828.1335
2017-09-17,858.896
2017-09-18,862.412
2017-09-19,801.327
2017-09-20,705.087
2017-09-21,724.207
2017-09-22,759.801
2017-09-23,687.95
2017-09-24,650.3755
2017-09-25,767.269
2017-09-26,859.117
2017-09-27,774.9615
2017-09-28,719.5895
2017-09-29,658.2855
2017-09-30,650.3795
2017-10-01,838.6815
2017-10-02,693.003
2017-10-03,633.4555
2017-10-04,590.39
2017-10-05,489.317
2017-10-06,608.8465
2017-10-07,731.016
2017-10-08,819.1255
2017-10-09,863.948
2017-10-10,806.1625
2017-10-11,536.996
2017-10-12,477.011
2017-10-13,589.9495
2017-10-14,564.4645
2017-10-15,562.925
2017-10-16,540.5115
2017-10-17,579.621
2017-10-18,591.0525
2017-10-19,577.865
2017-10-20,604.672
2017-10-21,589.7315
2017-10-22,608.188
2017-10-23,587.7545
2017-10-24,573.4705
2017-10-25,582.042
2017-10-26,644.444
2017-10-27,623.3495
2017-10-28,618.9555
2017-10-29,545.786
2017-10-30,499.8625
2017-10-31,390.0
2017-11-01,576.108
2017-11-02,601.597
2017-11-03,576.5495
2017-11-04,515.4635
2017-11-05,493.054
2017-11-06,562.706
2017-11-07,555.675
2017-11-08,618.736
2017-11-09,600.278
2017-11-10,586.876
2017-11-11,555.676
2017-11-12,568.858
2017-11-13,564.024
2017-11-14,566.6585
2017-11-15,578.525
2017-11-16,535.24
2017-11-17,535.017
2017-11-18,363.193
2017-11-19,322.763
2017-11-20,386.2655
2017-11-21,353.5235
2017-11-22,465.1475
2017-11-23,425.594
2017-11-24,388.902
2017-11-25,450.865
2017-11-26,490.1975
2017-11-27,478.1115
2017-11-28,488.4395
2017-11-29,439.6585
2017-11-30,358.361
2017-12-01,346.933
2017-12-02,344.736
2017-12-03,393.0755
2017-12-04,389.7795
2017-12-05,326.938
2017-12-06,275.7425
2017-12-07,281.4545
2017-12-08,275.2995
2017-12-09,249.595
2017-12-10,371.762
2017-12-11,319.0285
2017-12-12,290.2445
2017-12-13,278.5975
2017-12-14,244.5415
2017-12-15,300.7865
2017-12-16,278.8175
2017-12-17,218.394
2017-12-18,235.093
2017-12-19,279.918
2017-12-20,284.97
2017-12-21,307.384
2017-12-22,394.3955
2017-12-23,434.8255
2017-12-24,389.7815
2017-12-25,294.8585
2017-12-26,331.553
2017-12-27,339.4615
2017-12-28,369.13
2017-12-29,408.457
2017-12-30,376.5965
2017-12-31,279.252
2018-01-01,334.8495
2018-01-02,403.6225
2018-01-03,247.617
2018-01-04,126.551
2018-01-05,181.9215
2018-01-06,196.4205
2018-01-07,215.1
2018-01-08,191.149
2018-01-09,241.905
2018-01-10,257.284
2018-01-11,214.438
2018-01-12,185.4335
2018-01-13,167.636
2018-01-14,304.086
2018-01-15,384.0685
2018-01-16,389.341
2018-01-17,363.632
2018-01-18,319.469
2018-01-19,339.025
2018-01-20,349.3495
2018-01-21,328.475
2018-01-22,295.956
2018-01-23,242.784
2018-01-24,146.544
2018-01-25,56.2385
2018-01-26,101.942
2018-01-27,69.639
2018-01-28,95.7835
2018-01-29,110.948
2018-01-30,91.83
2018-01-31,73.596
2018-02-01,159.288
2018-02-02,224.326
2018-02-03,178.4035
2018-02-04,153.5745
2018-02-05,174.89
2018-02-06,183.8975
2018-02-07,200.1565
2018-02-08,225.426
2018-02-09,279.6955
2018-02-10,293.5395
2018-02-11,250.4725
2018-02-12,257.0645
2018-02-13,313.757
2018-02-14,414.829
2018-02-15,344.2965
2018-02-16,289.585
2018-02-17,340.341
2018-02-18,294.6385
2018-02-19,250.914
2018-02-20,246.0775
2018-02-21,258.602
2018-02-22,340.5615
2018-02-23,384.9455
2018-02-24,434.384
2018-02-25,427.793
2018-02-26,428.892
2018-02-27,480.088
2018-02-28,399.447
2018-03-01,391.0995
2018-03-02,321.666
2018-03-03,475.472
2018-03-04,595.226
2018-03-05,372.642
2018-03-06,338.803
2018-03-07,265.4125
2018-03-08,354.8425
2018-03-09,377.4765
2018-03-10,453.2815
2018-03-11,541.8315
2018-03-12,622.251
2018-03-13,664.659
2018-03-14,616.9805
2018-03-15,620.0555
2018-03-16,328.6955
2018-03-17,413.292
2018-03-18,404.9395
2018-03-19,378.7935
2018-03-20,291.1205
2018-03-21,345.3965
2018-03-22,436.582
2018-03-23,568.4185
2018-03-24,631.4815
2018-03-25,640.929
2018-03-26,647.081
2018-03-27,691.903
2018-03-28,749.474
2018-03-29,749.0335
2018-03-30,663.559
2018-03-31,627.3
2018-04-01,781.992
2018-04-02,809.6765
2018-04-03,843.9555
2018-04-04,523.815
2018-04-05,348.4705
2018-04-06,438.9985
2018-04-07,466.6855
2018-04-08,548.4215
2018-04-09,683.335
2018-04-10,778.109
2018-04-11,771.297
2018-04-12,608.923
2018-04-13,525.205
2018-04-14,432.482
2018-04-15,573.545
2018-04-16,528.064
2018-04-17,618.589
2018-04-18,702.5245
2018-04-19,782.9425
2018-04-20,828.867
2018-04-21,766.4645
2018-04-22,753.0625
2018-04-23,575.964
2018-04-24,574.864
2018-04-25,672.641
2018-04-26,713.291
2018-04-27,771.298
2018-04-28,804.916
2018-04-29,813.706
2018-04-30,853.915
2018-05-01,829.5265
2018-05-02,779.2085
2018-05-03,743.174
2018-05-04,759.8735
2018-05-05,680.551
2018-05-06,703.185
2018-05-07,639.2455
2018-05-08,758.9935
2018-05-09,744.272
2018-05-10,705.6
2018-05-11,737.2415
2018-05-12,724.2765
2018-05-13,832.604
2018-05-14,923.5675
2018-05-15,1016.7325
2018-05-16,1063.0965
2018-05-17,900.059
2018-05-18,887.8015
2018-05-19,729.4025
2018-05-20,677.988
2018-05-21,661.508
2018-05-22,663.2665
2018-05-23,766.9775
2018-05-24,753.355
2018-05-25,724.1285
2018-05-26,717.7585
2018-05-27,794.2225
2018-05-28,829.599
2018-05-29,836.19
2018-05-30,844.5405
2018-05-31,810.696
2018-06-01,818.736
2018-06-02,822.2785
2018-06-03,855.4545
2018-06-04,855.454
2018-06-05,830.8465
2018-06-06,877.6475
2018-06-07,951.474
2018-06-08,920.4945
2018-06-09,741.8535
2018-06-10,788.216
2018-06-11,885.776
2018-06-12,969.931
2018-06-13,975.204
2018-06-14,984.6535
2018-06-15,981.138
2018-06-16,923.1295
2018-06-17,922.2515
2018-06-18,985.5335
2018-06-19,889.733
2018-06-20,847.5455
2018-06-21,881.895
2018-06-22,732.922
2018-06-23,780.1625
2018-06-24,844.3195
2018-06-25,1000.9365
2018-06-26,875.5625
